deletion_position,deletion_identity,deletion_support_sha256,layer,order_k,subset_mask,critic_seed,representation_dim,target_dim,n_samples,n_train,n_val,n_test,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,3,11,37,2560,1,7362,6596,209,557,900,1000,0.9139327853918076,0.6255815525849661,0.45089002537995126,4.1772661209106445
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,2,12,11,2560,1,7362,6596,209,557,975,1000,0.9781219661235809,1.1621335744857788,0.2458201744049741,4.4961957931518555
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,2,12,23,2560,1,7362,6596,209,557,650,900,0.8217416554689407,0.9857149124145508,0.17841403764939684,3.376410484313965
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,2,12,37,2560,1,7362,6596,209,557,925,1000,0.9790103137493134,0.9580054680506388,0.3045929107930811,4.557938575744629
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,3,13,11,2560,1,7362,6596,209,557,700,950,0.715271532535553,0.5960668623447418,0.2878500149251944,2.353318691253662
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,3,13,23,2560,1,7362,6596,209,557,950,1000,0.8120164424180984,0.6188994670907656,0.308366024362864,3.07887864112854
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,3,13,37,2560,1,7362,6596,209,557,900,1000,0.8086527585983276,0.8085438708464304,0.2790828957042937,3.1429455280303955
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,3,14,11,2560,1,7362,6596,209,557,1000,1000,1.0616730451583862,0.9885362585385641,0.4152874297772664,5.716342449188232
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,3,14,23,2560,1,7362,6596,209,557,975,1000,1.0959103107452393,1.1366026401519775,0.3487499137057745,5.445148468017578
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,3,14,37,2560,1,7362,6596,209,557,975,1000,1.0256243795156479,1.0390331794818242,0.4109737247738217,5.115072250366211
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,4,15,11,2560,1,7362,6596,209,557,975,1000,0.9351059198379517,0.29663563271363574,0.917559426300237,4.446681022644043
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,4,15,23,2560,1,7362,6596,209,557,875,1000,0.9790394157171249,0.3931448459625244,0.6712919145283447,4.168715476989746
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,9,4,15,37,2560,1,7362,6596,209,557,550,800,0.7479817420244217,0.2785450915495555,0.7090573702399883,2.7508888244628906
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,1,11,2560,1,7362,6596,209,557,1000,1000,0.7880793809890747,0.8670138120651245,0.4603394041060792,3.002026081085205
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,1,23,2560,1,7362,6596,209,557,850,1000,0.7359839677810669,0.7854012250900269,0.4343659787476878,2.705260992050171
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,1,37,2560,1,7362,6596,209,557,975,1000,0.8872122764587402,0.9105823834737142,0.498118457416067,3.236372470855713
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,2,11,2560,1,7362,6596,209,557,1000,1000,1.1467326879501343,1.1891072789827983,0.514757194481523,6.103862762451172
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,2,23,2560,1,7362,6596,209,557,875,1000,1.2273750305175781,1.2147103150685628,0.47267067145162167,5.87623405456543
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,2,37,2560,1,7362,6596,209,557,850,1000,1.075054407119751,1.0608803431193035,0.40972043396659397,5.402544975280762
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,3,11,2560,1,7362,6596,209,557,975,1000,0.9165352880954742,0.8541618684927622,0.3844164666033237,4.077785968780518
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,3,23,2560,1,7362,6596,209,557,950,1000,0.8746840208768845,0.8206538756688436,0.3056865448507759,3.693146228790283
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,3,37,2560,1,7362,6596,209,557,900,1000,0.8414137363433838,0.7336545785268148,0.5383532092613094,3.878021478652954
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,4,11,2560,1,7362,6596,209,557,800,1000,1.0748894065618515,0.6359957059224447,0.6196408874583412,4.215163707733154
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,4,23,2560,1,7362,6596,209,557,1000,1000,1.0896795988082886,1.000881512959798,0.37076164342597256,4.5717573165893555
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,4,37,2560,1,7362,6596,209,557,975,1000,1.095886453986168,1.0736501812934875,0.2551864571187622,4.835110664367676
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,5,11,2560,1,7362,6596,209,557,950,1000,0.8401848152279854,0.8190053304036459,0.4026245985436872,3.1038637161254883
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,5,23,2560,1,7362,6596,209,557,850,1000,0.821816474199295,0.8057242631912231,0.4061356523687578,2.9366321563720703
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,5,37,2560,1,7362,6596,209,557,950,1000,0.8561452627182007,0.7724570433298746,0.34915899090037655,3.1267426013946533
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,6,11,2560,1,7362,6596,209,557,1000,1000,1.007311463356018,1.035688042640686,0.45937221181538457,5.247164249420166
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,6,23,2560,1,7362,6596,209,557,1000,1000,1.0461397022008896,1.106827696164449,0.42620696723877055,5.361096382141113
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,6,37,2560,1,7362,6596,209,557,900,1000,1.0919683128595352,1.159994125366211,0.47948194867891497,4.749833106994629
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,7,11,2560,1,7362,6596,209,557,950,1000,0.8539351150393486,0.6965169310569763,0.36545206452075724,3.6227846145629883
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,7,23,2560,1,7362,6596,209,557,900,1000,0.8303627967834473,0.764907126625379,0.3537241243494166,3.393441677093506
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,7,37,2560,1,7362,6596,209,557,1000,1000,0.843794196844101,0.08396138747533162,1.3310751341983247,3.9330148696899414
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,8,11,2560,1,7362,6596,209,557,850,1000,1.1126738786697388,1.0956707398096721,0.1697376661046288,4.606186389923096
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,8,23,2560,1,7362,6596,209,557,925,1000,1.0806828737258911,1.1760170459747314,0.21809672701836147,4.736685752868652
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,1,8,37,2560,1,7362,6596,209,557,925,1000,1.0136185884475708,0.9636781215667725,0.15481623264734212,4.512091636657715
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,9,11,2560,1,7362,6596,209,557,900,1000,0.8010410517454147,0.7604497224092484,0.2598769007692077,3.360375165939331
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,9,23,2560,1,7362,6596,209,557,975,1000,0.7915707752108574,0.782888854543368,0.24195812773645128,3.1824967861175537
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,9,37,2560,1,7362,6596,209,557,825,1000,0.7849149405956268,0.7747747500737509,0.24422147787660273,3.020693063735962
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,10,11,2560,1,7362,6596,209,557,925,1000,1.2814327329397202,1.0181527336438496,0.40201753964486886,5.061710834503174
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,10,23,2560,1,7362,6596,209,557,825,1000,1.1498289108276367,0.9565795759359995,0.42990079446031154,4.846238613128662
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,10,37,2560,1,7362,6596,209,557,975,1000,1.1789163425564766,1.1282267620166142,0.3587149730362573,5.617547512054443
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,11,11,2560,1,7362,6596,209,557,975,1000,1.0019713565707207,0.07960046331087749,0.9354124422765967,3.915123462677002
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,11,23,2560,1,7362,6596,209,557,975,1000,0.981094241142273,-1.147716797888279,1.9286541703450317,4.045886993408203
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,11,37,2560,1,7362,6596,209,557,900,1000,0.9543113857507706,0.503311018149058,0.5737195064698033,3.695028781890869
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,12,11,2560,1,7362,6596,209,557,950,1000,0.9511012881994247,0.9941065907478333,0.15828073551124902,4.309736251831055
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,12,23,2560,1,7362,6596,209,557,925,1000,0.9664047062397003,1.0618065198262532,0.19453769681702382,4.32956075668335
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,2,12,37,2560,1,7362,6596,209,557,875,1000,0.9133652001619339,1.1172559261322021,0.15282057647490224,4.48362922668457
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,13,11,2560,1,7362,6596,209,557,950,1000,0.834104984998703,0.7990825921297073,0.2597386906335071,3.240408182144165
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,13,23,2560,1,7362,6596,209,557,950,1000,0.8098036125302315,0.7243715822696686,0.2789041819736863,3.235175371170044
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,13,37,2560,1,7362,6596,209,557,900,1000,0.8053956031799316,0.8174327611923218,0.2836229534670538,3.2890677452087402
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,14,11,2560,1,7362,6596,209,557,950,1000,1.0630967691540718,1.071920747558276,0.3769731489568991,5.265151500701904
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,14,23,2560,1,7362,6596,209,557,900,1000,0.9739064052700996,1.0213720450798671,0.4350662295567424,5.060481071472168
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,3,14,37,2560,1,7362,6596,209,557,975,1000,1.077226772904396,1.0276397864023845,0.4217477196439608,5.133455753326416
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,4,15,11,2560,1,7362,6596,209,557,975,1000,0.9336608648300171,0.43067483107248944,0.6121598246127602,4.251039981842041
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,4,15,23,2560,1,7362,6596,209,557,975,1000,0.9098763912916183,0.4586173991362254,0.8114012862703154,4.474710941314697
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,10,4,15,37,2560,1,7362,6596,209,557,900,1000,0.8471155166625977,0.5756338238716125,0.3042504244411088,4.128356456756592
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,1,11,2560,1,7362,6596,209,557,975,1000,0.771733283996582,0.7893713315327963,0.37170401242056084,3.1581432819366455
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,1,23,2560,1,7362,6596,209,557,850,1000,0.7925568372011185,0.8591384092966715,0.4404293971929312,2.9303345680236816
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,1,37,2560,1,7362,6596,209,557,975,1000,0.747974157333374,0.8484638134638468,0.43182165388000526,2.948956251144409
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,2,11,2560,1,7362,6596,209,557,925,1000,1.1962445974349976,1.324954589207967,0.4801065587473829,5.999759674072266
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,2,23,2560,1,7362,6596,209,557,900,1000,1.1713974475860596,1.3106718460718791,0.4732692280751577,5.825709819793701
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,2,37,2560,1,7362,6596,209,557,900,1000,1.1936842203140259,1.2656975984573364,0.4622968071221762,5.552857875823975
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,3,11,2560,1,7362,6596,209,557,900,1000,0.8953589200973511,0.813774029413859,0.3497669521733385,3.6944589614868164
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,3,23,2560,1,7362,6596,209,557,575,825,0.7687426880002022,0.4909863422314326,0.5787727439590252,2.823237657546997
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,3,37,2560,1,7362,6596,209,557,925,1000,1.002641186118126,0.8102439045906067,0.48772927339688765,3.824591636657715
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,4,11,2560,1,7362,6596,209,557,625,875,1.055891141295433,0.9410795072714487,0.26786102437314147,3.5263988971710205
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,4,23,2560,1,7362,6596,209,557,975,1000,1.1307575702667236,1.0635769963264465,0.26045458362190727,5.111861228942871
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,4,37,2560,1,7362,6596,209,557,950,1000,1.0725423246622086,1.0752988755702972,0.19697366512132877,5.153406143188477
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,5,11,2560,1,7362,6596,209,557,900,1000,0.8370294570922852,0.790561114748319,0.38605924916098233,2.7407243251800537
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,5,23,2560,1,7362,6596,209,557,850,1000,0.8307924345135689,0.8244029680887858,0.3776870829531762,2.8153157234191895
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,5,37,2560,1,7362,6596,209,557,775,1000,0.7732917070388794,0.7732061843077341,0.3620800137567538,2.7116317749023438
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,6,11,2560,1,7362,6596,209,557,900,1000,1.0503877252340317,1.1235355337460835,0.434423709149525,4.567420959472656
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,6,23,2560,1,7362,6596,209,557,1000,1000,0.9507440254092216,1.0023502856492996,0.4118777423933248,5.243172645568848
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,6,37,2560,1,7362,6596,209,557,950,1000,0.9330232217907906,0.9645986159642538,0.4415871642126896,5.431715488433838
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,7,11,2560,1,7362,6596,209,557,950,1000,0.8417753055691719,0.6692581176757812,0.4862251427029306,3.637657880783081
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,7,23,2560,1,7362,6596,209,557,900,1000,0.8765758201479912,0.7390925387541453,0.4468715504867338,3.409604072570801
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,7,37,2560,1,7362,6596,209,557,1000,1000,0.8484703600406647,0.13561410705248514,1.3020722579976036,3.864058494567871
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,8,11,2560,1,7362,6596,209,557,1000,1000,1.139719843864441,1.2103657722473145,0.20458958976828512,5.132853031158447
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,8,23,2560,1,7362,6596,209,557,975,1000,1.1112103462219238,1.1680228312810261,0.17042564918878228,5.046295642852783
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,1,8,37,2560,1,7362,6596,209,557,925,1000,1.0798206329345703,1.1282178958257039,0.16339917919946734,4.381064414978027
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,9,11,2560,1,7362,6596,209,557,975,1000,0.8272086083889008,0.940959652264913,0.24440657365195845,3.7393438816070557
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,9,23,2560,1,7362,6596,209,557,750,1000,0.8156006336212158,0.814970850944519,0.2479059859883042,3.109226942062378
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,9,37,2560,1,7362,6596,209,557,850,1000,0.7697612047195435,0.8354788223902384,0.2875948114984454,3.221639633178711
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,10,11,2560,1,7362,6596,209,557,825,1000,1.2193444967269897,1.1987112363179524,0.35966140080150577,4.761497497558594
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,10,23,2560,1,7362,6596,209,557,925,1000,1.0979031324386597,0.973673423131307,0.32437883329999223,4.895990371704102
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,10,37,2560,1,7362,6596,209,557,975,1000,1.2292248010635376,1.1352983713150024,0.3262770068421416,5.069436550140381
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,11,11,2560,1,7362,6596,209,557,1000,1000,1.0925543308258057,0.1850629448890686,1.2459974657039725,3.9852380752563477
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,11,23,2560,1,7362,6596,209,557,950,1000,1.078880786895752,0.3532218436400096,0.7896877321210654,4.0709662437438965
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,11,37,2560,1,7362,6596,209,557,550,800,0.7965303659439087,0.35043015082677204,0.43844351982757174,2.607996702194214
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,12,11,2560,1,7362,6596,209,557,950,1000,0.956558108329773,1.0383026599884033,0.1128647475456898,4.1043500900268555
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,12,23,2560,1,7362,6596,209,557,650,900,0.8386569321155548,0.9455988804499308,0.16022605934565204,3.5787763595581055
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,2,12,37,2560,1,7362,6596,209,557,975,1000,0.9608203172683716,1.1240069071451824,0.2870563816735346,4.956960678100586
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,13,11,2560,1,7362,6596,209,557,875,1000,0.8355942964553833,0.8262058844168981,0.26875705714046905,2.940626621246338
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,13,23,2560,1,7362,6596,209,557,775,1000,0.8420815765857697,0.7428072591622671,0.2614108249232829,3.003139019012451
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,13,37,2560,1,7362,6596,209,557,975,1000,0.7791756391525269,0.7698523700237274,0.3031043780134648,3.3127074241638184
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,14,11,2560,1,7362,6596,209,557,975,1000,1.1166905015707016,1.0338258296251297,0.36282954701840364,5.348941326141357
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,14,23,2560,1,7362,6596,209,557,825,1000,1.0248060151934624,1.0307655682166417,0.3580648972584519,4.7533278465271
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,3,14,37,2560,1,7362,6596,209,557,975,1000,1.1757071167230606,1.0858112573623657,0.4141545548037959,5.53483247756958
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,4,15,11,2560,1,7362,6596,209,557,875,1000,0.9310518503189087,0.4365282853444417,0.5787583190340669,3.9871909618377686
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,4,15,23,2560,1,7362,6596,209,557,900,1000,0.9583113193511963,0.21122589707374573,1.191448902756836,4.310439586639404
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,11,4,15,37,2560,1,7362,6596,209,557,925,1000,0.9259099662303925,0.4251834998528163,0.7753358576837268,4.3566060066223145
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,12,1,1,11,2560,1,7362,6596,209,557,625,875,0.7312082052230835,0.7109193404515585,0.3483193339786905,2.1658544540405273
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,12,1,1,23,2560,1,7362,6596,209,557,950,1000,0.7760249376296997,0.910575270652771,0.43585004629356683,3.325138568878174
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,12,1,1,37,2560,1,7362,6596,209,557,975,1000,0.7475117892026901,0.8478740851084391,0.4134121154765023,3.237488031387329
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,12,1,2,11,2560,1,7362,6596,209,557,925,1000,1.1870703846216202,1.1476608117421467,0.4366037457058749,5.709631443023682
