layer,order_k,subset_mask,critic_seed,representation_dim,target_dim,n_samples,n_train,n_val,n_test,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score
24,2,3,11,2560,1,8210,7352,245,613,1000,1000,0.8645615503191948,0.7737689018249512,0.4790342303917484,3.8204121589660645
24,2,3,23,2560,1,8210,7352,245,613,975,1000,0.7291067838668823,0.0791352391242981,1.4246698163761211,3.5790443420410156
24,2,3,37,2560,1,8210,7352,245,613,1000,1000,0.809108167886734,0.8097206751505533,0.34142310582584445,3.617088556289673
24,2,5,11,2560,1,8210,7352,245,613,750,1000,0.7052833288908005,0.6575884819030762,0.28095373119553985,2.236776828765869
24,2,5,23,2560,1,8210,7352,245,613,1000,1000,0.6661700755357742,0.688985158999761,0.30902098769635766,2.452977418899536
24,2,5,37,2560,1,8210,7352,245,613,525,775,0.5126551389694214,0.4658886790275574,0.2483756460604774,1.499119758605957
24,2,6,11,2560,1,8210,7352,245,613,900,1000,1.018634557723999,0.9113123764594396,0.38974470756335633,4.361866474151611
24,2,6,23,2560,1,8210,7352,245,613,950,1000,1.0421208068728447,0.8438655038674673,0.40371552012496137,5.240808486938477
24,2,6,37,2560,1,8210,7352,245,613,975,1000,1.0939915254712105,0.8623469968636831,0.4152181389596041,4.96642541885376
24,2,9,11,2560,1,8210,7352,245,613,975,1000,0.7250133007764816,0.8732065707445145,0.2795667755666296,3.423708200454712
24,2,9,23,2560,1,8210,7352,245,613,775,1000,0.7258075326681137,0.7852783699830373,0.24981285174019713,2.9093539714813232
24,2,9,37,2560,1,8210,7352,245,613,950,1000,0.6975631862878799,0.7695966909329096,0.263641752096984,3.2739617824554443
24,2,10,11,2560,1,8210,7352,245,613,1000,1000,1.0769168213009834,0.8131186912457148,0.29800669449544737,5.032225131988525
24,2,10,23,2560,1,8210,7352,245,613,1000,1000,1.1815899461507797,1.073619117339452,0.3445501817808717,5.1726531982421875
24,2,10,37,2560,1,8210,7352,245,613,1000,1000,1.0352606922388077,1.0030173410971959,0.3162132803686791,5.050479412078857
24,2,12,11,2560,1,8210,7352,245,613,900,1000,0.8563666045665741,0.9702432453632355,0.22060567368593845,4.702134132385254
24,2,12,23,2560,1,8210,7352,245,613,875,1000,0.8461010903120041,0.9374454319477081,0.12771903688975586,4.431225299835205
24,2,12,37,2560,1,8210,7352,245,613,800,1000,0.8616336286067963,0.914275328318278,0.16840732239063813,4.3110151290893555
24,3,7,11,2560,1,8210,7352,245,613,900,1000,0.6939570866525173,0.6571923494338989,0.375800345319876,3.355713367462158
24,3,7,23,2560,1,8210,7352,245,613,1000,1000,0.7640967443585396,0.7276149193445841,0.3495422923898232,3.6885056495666504
24,3,7,37,2560,1,8210,7352,245,613,975,1000,0.751185342669487,0.6075867513815562,0.38712831629164135,3.548377275466919
24,3,11,11,2560,1,8210,7352,245,613,1000,1000,0.8517271280288696,0.3477107286453247,0.7428177628457199,3.54327130317688
24,3,11,23,2560,1,8210,7352,245,613,950,1000,0.7452307343482971,0.6197609454393387,0.27185689325971313,3.6186397075653076
24,3,11,37,2560,1,8210,7352,245,613,775,1000,0.7215633988380432,0.6020258069038391,0.2979228863767302,3.243297576904297
24,3,13,11,2560,1,8210,7352,245,613,1000,1000,0.6491284370422363,0.560654749472936,0.23707262537405865,2.6266958713531494
24,3,13,23,2560,1,8210,7352,245,613,850,1000,0.7486687898635864,0.7653563022613525,0.28495290516007743,2.8078982830047607
24,3,13,37,2560,1,8210,7352,245,613,675,925,0.6451343894004822,0.6715355416138967,0.28991869892202154,2.135654926300049
24,3,14,11,2560,1,8210,7352,245,613,1000,1000,0.9294734001159668,0.8913860271374384,0.34926996047376385,5.021305084228516
24,3,14,23,2560,1,8210,7352,245,613,1000,1000,0.9191648885607719,0.9137814988692602,0.42929424510842423,5.414847373962402
24,3,14,37,2560,1,8210,7352,245,613,575,825,0.7536564990878105,0.7714739640553793,0.2805679902419049,3.29730486869812
24,4,15,11,2560,1,8210,7352,245,613,975,1000,0.8749699890613556,0.6947656869888306,0.31401401503091286,3.6889142990112305
24,4,15,23,2560,1,8210,7352,245,613,825,1000,0.7514284774661064,0.6349154710769653,0.30776363132094886,3.493190288543701
24,4,15,37,2560,1,8210,7352,245,613,1000,1000,0.7870536968111992,0.5957078039646149,0.41839921291115456,3.628952741622925
25,1,1,11,2560,1,8210,7352,245,613,975,1000,0.7645705491304398,0.8059431711832682,0.3621388320387665,2.6477298736572266
25,1,1,23,2560,1,8210,7352,245,613,1000,1000,0.6851253062486649,0.7741139729817709,0.33463722314210553,2.6599349975585938
25,1,1,37,2560,1,8210,7352,245,613,625,875,0.6388427764177322,0.6840180257956187,0.3668969702950987,1.7335753440856934
25,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.1699352115392685,1.06286617120107,0.43751332275364696,6.280995845794678
25,1,2,23,2560,1,8210,7352,245,613,900,1000,1.2154102474451065,1.076354702313741,0.41523457108830614,6.295438289642334
25,1,2,37,2560,1,8210,7352,245,613,850,1000,1.2115365266799927,1.072990397612254,0.38369607451439836,5.397507190704346
25,1,4,11,2560,1,8210,7352,245,613,1000,1000,1.1289293766021729,1.0771486361821492,0.22916471219077697,4.285924434661865
25,1,4,23,2560,1,8210,7352,245,613,925,1000,1.0616460889577866,1.0297628045082092,0.22175949451050442,4.245846748352051
25,1,4,37,2560,1,8210,7352,245,613,900,1000,1.1370129436254501,1.0374238391717274,0.22017745885432122,4.420128345489502
25,1,8,11,2560,1,8210,7352,245,613,950,1000,1.0772899240255356,1.1579536000887554,0.24230042612098257,4.920595169067383
25,1,8,23,2560,1,8210,7352,245,613,775,1000,1.0088222026824951,1.035349686940511,0.22853285926217487,4.102964401245117
25,1,8,37,2560,1,8210,7352,245,613,1000,1000,1.0892266035079956,1.0811572472254436,0.2862880837892046,5.0362749099731445
25,2,3,11,2560,1,8210,7352,245,613,1000,1000,0.8702719211578369,0.7956641962130865,0.45858066709525747,4.008235931396484
25,2,3,23,2560,1,8210,7352,245,613,900,1000,0.8667563199996948,0.6994187831878662,0.565245673121902,3.5238893032073975
25,2,3,37,2560,1,8210,7352,245,613,900,1000,0.8181597888469696,0.784436027208964,0.3596312769416917,3.84426212310791
25,2,5,11,2560,1,8210,7352,245,613,925,1000,0.6515784412622452,0.5793410539627075,0.3562738404932563,2.1365890502929688
25,2,5,23,2560,1,8210,7352,245,613,975,1000,0.6614522971212864,0.6744406720002493,0.3993753676627777,2.528618097305298
25,2,5,37,2560,1,8210,7352,245,613,950,1000,0.7028443366289139,0.6892314453919729,0.37991398018781386,2.6162683963775635
25,2,6,11,2560,1,8210,7352,245,613,1000,1000,1.0874139070510864,0.8911888152360916,0.4247708533706687,5.324619293212891
25,2,6,23,2560,1,8210,7352,245,613,850,1000,1.0606037229299545,0.7600361158450445,0.3819531232201375,4.708964824676514
25,2,6,37,2560,1,8210,7352,245,613,975,1000,1.0183806493878365,0.8488487899303436,0.39049671106134387,5.263453960418701
25,2,9,11,2560,1,8210,7352,245,613,900,1000,0.7733992412686348,0.8277250528335571,0.26114262664512383,3.123385429382324
25,2,9,23,2560,1,8210,7352,245,613,925,1000,0.6937685087323189,0.7789459278186163,0.23503369791944842,3.33707332611084
25,2,9,37,2560,1,8210,7352,245,613,975,1000,0.7480044364929199,0.8183751900990804,0.2692970725627143,3.257402181625366
25,2,10,11,2560,1,8210,7352,245,613,900,1000,1.0791171714663506,0.9471484869718552,0.33180838088274106,4.713784217834473
25,2,10,23,2560,1,8210,7352,245,613,850,1000,1.0004102066159248,0.8062707980473837,0.2669657801261317,4.43783712387085
25,2,10,37,2560,1,8210,7352,245,613,875,1000,1.1089297384023666,0.9795080423355103,0.30718422953616065,4.550756454467773
25,2,12,11,2560,1,8210,7352,245,613,825,1000,0.8432033061981201,0.9398406346638998,0.1601089497115151,4.066896915435791
25,2,12,23,2560,1,8210,7352,245,613,850,1000,0.8146499395370483,0.9657267729441324,0.2229431983197773,4.46449089050293
25,2,12,37,2560,1,8210,7352,245,613,625,875,0.740071065723896,0.9139209191004435,0.18495530055248288,3.690073013305664
25,3,7,11,2560,1,8210,7352,245,613,950,1000,0.698938250541687,0.6172770708799362,0.4000611489440157,3.2225582599639893
25,3,7,23,2560,1,8210,7352,245,613,900,1000,0.7235674932599068,0.5344422360261282,0.5250853245104333,3.345407247543335
25,3,7,37,2560,1,8210,7352,245,613,925,1000,0.7322704717516899,0.6284484416246414,0.37469926682643623,3.5562191009521484
25,3,11,11,2560,1,8210,7352,245,613,925,1000,0.7990701273083687,0.4018821765979131,0.5994607300437667,3.6238934993743896
25,3,11,23,2560,1,8210,7352,245,613,975,1000,0.8672130182385445,0.715571994582812,0.3283592976030778,3.7229652404785156
25,3,11,37,2560,1,8210,7352,245,613,1000,1000,0.837085485458374,0.6646495461463928,0.34118230659049664,3.4352147579193115
25,3,13,11,2560,1,8210,7352,245,613,725,975,0.5399478822946548,0.6102749208609263,0.254986849685383,2.216618061065674
25,3,13,23,2560,1,8210,7352,245,613,850,1000,0.6958607286214828,0.6697281201680502,0.29021877388136225,2.7764430046081543
25,3,13,37,2560,1,8210,7352,245,613,775,1000,0.6757587790489197,0.6937604248523712,0.302627057712285,2.544017791748047
25,3,14,11,2560,1,8210,7352,245,613,975,1000,0.8458384275436401,0.8813817203044891,0.3647688540605085,4.714270114898682
25,3,14,23,2560,1,8210,7352,245,613,925,1000,0.9286000430583954,0.8756254861752192,0.3568426785864727,4.879849433898926
25,3,14,37,2560,1,8210,7352,245,613,900,1000,0.9016236960887909,0.8277758757273356,0.344919390146605,4.647913455963135
25,4,15,11,2560,1,8210,7352,245,613,950,1000,0.827558159828186,0.7008631279071172,0.3198286319736442,3.7407140731811523
25,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.7735259458422661,0.6341806203126907,0.2835618282504125,3.877800226211548
25,4,15,37,2560,1,8210,7352,245,613,1000,1000,0.7787462025880814,0.6414188543955485,0.38990368087095956,3.6625254154205322
26,1,1,11,2560,1,8210,7352,245,613,925,1000,0.7547651529312134,0.829226533571879,0.4141939477440969,2.496912717819214
26,1,1,23,2560,1,8210,7352,245,613,975,1000,0.7137316390872002,0.7993240257104238,0.4572399136684888,2.8158583641052246
26,1,1,37,2560,1,8210,7352,245,613,900,1000,0.6705856323242188,0.7602518796920776,0.306971703531429,2.317751884460449
26,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.209208607673645,1.0127552052338917,0.41423276931437897,5.703276634216309
26,1,2,23,2560,1,8210,7352,245,613,850,1000,1.2872453778982162,1.1485801339149475,0.405273721157319,5.990652561187744
26,1,2,37,2560,1,8210,7352,245,613,900,1000,1.29558265209198,1.0578869581222534,0.4109099010466408,6.074742317199707
26,1,4,11,2560,1,8210,7352,245,613,900,1000,1.0612030029296875,1.024258315563202,0.2301281763975942,3.897980213165283
26,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.1095796823501587,1.088545302549998,0.2377765042517477,4.6917243003845215
26,1,4,37,2560,1,8210,7352,245,613,600,850,0.8273512870073318,0.8235868116219839,0.1684668050147153,2.4057276248931885
26,1,8,11,2560,1,8210,7352,245,613,850,1000,1.0838879197835922,1.0307268301645915,0.18883819158878465,4.1899824142456055
26,1,8,23,2560,1,8210,7352,245,613,775,1000,0.9527297019958496,0.9414579073588053,0.22044428925322962,4.154637336730957
26,1,8,37,2560,1,8210,7352,245,613,1000,1000,1.0584800094366074,1.0743493636449177,0.2246597827805035,4.789905548095703
26,2,3,11,2560,1,8210,7352,245,613,1000,1000,0.9262830168008804,0.8073263565699259,0.40433468383617643,4.134700298309326
26,2,3,23,2560,1,8210,7352,245,613,1000,1000,0.9401700496673584,0.679187168677648,0.6828163083030964,3.7742719650268555
26,2,3,37,2560,1,8210,7352,245,613,725,975,0.8369440734386444,0.7327094475428263,0.5681096849046074,3.29683780670166
26,2,5,11,2560,1,8210,7352,245,613,950,1000,0.6396376043558121,0.5475312322378159,0.23315860007001715,2.509625196456909
26,2,5,23,2560,1,8210,7352,245,613,750,1000,0.6459529399871826,0.5546593368053436,0.27146332639834164,2.0634846687316895
26,2,5,37,2560,1,8210,7352,245,613,950,1000,0.7597699910402298,0.7296003897984823,0.30271319631737015,2.6706838607788086
26,2,6,11,2560,1,8210,7352,245,613,900,1000,1.0153434351086617,0.8698326349258423,0.3911234527680717,4.659657001495361
26,2,6,23,2560,1,8210,7352,245,613,925,1000,1.0802600532770157,0.8806990484396616,0.4025888118150276,5.112907409667969
26,2,6,37,2560,1,8210,7352,245,613,975,1000,0.9915228933095932,0.852111225326856,0.42635376335019437,5.15471076965332
26,2,9,11,2560,1,8210,7352,245,613,975,1000,0.7374508380889893,0.8397129774093628,0.25389722415073246,3.44675874710083
26,2,9,23,2560,1,8210,7352,245,613,750,1000,0.7350260093808174,0.7247391144434611,0.21726546492107726,2.9588470458984375
26,2,9,37,2560,1,8210,7352,245,613,925,1000,0.7476606369018555,0.853990395863851,0.27437615540662136,3.296560287475586
26,2,10,11,2560,1,8210,7352,245,613,1000,1000,1.1640479564666748,0.9784686615069708,0.29845435454118346,4.83278751373291
26,2,10,23,2560,1,8210,7352,245,613,850,1000,1.0785465091466904,0.8856291423241297,0.2737938252644629,4.7978925704956055
26,2,10,37,2560,1,8210,7352,245,613,850,1000,1.0764361470937729,0.826319416364034,0.3054955535265056,4.68380880355835
26,2,12,11,2560,1,8210,7352,245,613,975,1000,0.9185134321451187,1.0223690271377563,0.17532569518267427,4.711184978485107
26,2,12,23,2560,1,8210,7352,245,613,875,1000,0.8921328783035278,1.0044994155565898,0.14839202064857268,4.598668098449707
26,2,12,37,2560,1,8210,7352,245,613,1000,1000,0.9478650093078613,0.9742724597454071,0.20623466679414387,4.77327823638916
26,3,7,11,2560,1,8210,7352,245,613,900,1000,0.7477575615048409,0.6556151310602824,0.4461185923987417,3.4039673805236816
26,3,7,23,2560,1,8210,7352,245,613,625,875,0.711488526314497,0.6232551957170168,0.34996404593444363,2.7501978874206543
26,3,7,37,2560,1,8210,7352,245,613,950,1000,0.718012809753418,0.7373395363489786,0.35584767251410765,3.6355233192443848
26,3,11,11,2560,1,8210,7352,245,613,925,1000,0.7809379026293755,0.5076367259025574,0.38427620338087,3.374737024307251
26,3,11,23,2560,1,8210,7352,245,613,925,1000,0.8046243116259575,0.531472901503245,0.4933210901383173,3.1991426944732666
26,3,11,37,2560,1,8210,7352,245,613,850,1000,0.8501390218734741,0.6423836549123129,0.3768182648578505,3.419466733932495
26,3,13,11,2560,1,8210,7352,245,613,825,1000,0.6951316595077515,0.7401197652022043,0.3233443336523202,2.6027145385742188
26,3,13,23,2560,1,8210,7352,245,613,900,1000,0.7281687334179878,0.7061625321706136,0.29496273055209604,2.9535627365112305
26,3,13,37,2560,1,8210,7352,245,613,550,800,0.5971367955207825,0.6168671945730845,0.2595576271658407,1.6357412338256836
26,3,14,11,2560,1,8210,7352,245,613,775,1000,0.9742204025387764,0.8233839720487595,0.3862815049134045,4.471677303314209
26,3,14,23,2560,1,8210,7352,245,613,1000,1000,1.0048810243606567,0.9359810004631678,0.3724740315032969,5.584023475646973
26,3,14,37,2560,1,8210,7352,245,613,850,1000,0.8709234297275543,0.822418729464213,0.3360919825995313,4.7470703125
26,4,15,11,2560,1,8210,7352,245,613,925,1000,0.7749277427792549,0.6858390669027964,0.3771351009859563,3.836284875869751
26,4,15,23,2560,1,8210,7352,245,613,975,1000,0.8285376131534576,0.734344040354093,0.33891592748427035,3.7816271781921387
26,4,15,37,2560,1,8210,7352,245,613,1000,1000,0.7750160694122314,0.6199586391448975,0.35817775672846786,3.5916807651519775
27,1,1,11,2560,1,8210,7352,245,613,1000,1000,0.8207226693630219,0.883760134379069,0.4319547226941367,2.7812235355377197
27,1,1,23,2560,1,8210,7352,245,613,775,1000,0.7247067242860794,0.7967109680175781,0.42031945146579547,2.2617619037628174
27,1,1,37,2560,1,8210,7352,245,613,950,1000,0.6923438310623169,0.7320127884546915,0.5085018126279063,2.7168593406677246
27,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.188621997833252,0.9738576710224152,0.44364771036640516,6.090287208557129
27,1,2,23,2560,1,8210,7352,245,613,975,1000,1.277857318520546,1.0763823638359706,0.4375876572840172,6.821545600891113
27,1,2,37,2560,1,8210,7352,245,613,950,1000,1.2355910539627075,1.1223407983779907,0.4517460179921821,6.197723865509033
27,1,4,11,2560,1,8210,7352,245,613,1000,1000,1.1610233634710312,1.1139285961786907,0.2308907658277735,4.885181903839111
27,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.1727893203496933,1.1850808560848236,0.24705065324961709,5.121328830718994
27,1,4,37,2560,1,8210,7352,245,613,900,1000,1.119818553328514,1.0775602261225383,0.2188938232362253,4.375539779663086
27,1,8,11,2560,1,8210,7352,245,613,775,1000,1.066895604133606,1.0695906082789104,0.19663348784609913,4.236141681671143
27,1,8,23,2560,1,8210,7352,245,613,950,1000,1.132110595703125,1.1093846758206685,0.19630117527340324,4.695662498474121
27,1,8,37,2560,1,8210,7352,245,613,925,1000,1.0966347455978394,1.077651818593343,0.18566974878934464,4.691323280334473
27,2,3,11,2560,1,8210,7352,245,613,975,1000,0.8414199352264404,0.8130241632461548,0.3602576795517175,3.8425588607788086
27,2,3,23,2560,1,8210,7352,245,613,850,1000,0.8359241485595703,0.7923181504011154,0.44431900574241545,3.7922699451446533
27,2,3,37,2560,1,8210,7352,245,613,1000,1000,0.8905118405818939,0.8988384703795115,0.36889287195105747,4.096668243408203
27,2,5,11,2560,1,8210,7352,245,613,900,1000,0.6659673899412155,0.6721544166405996,0.3402498636052961,2.432453155517578
27,2,5,23,2560,1,8210,7352,245,613,750,1000,0.727665901184082,0.6818248132864634,0.28428000729048986,2.345226526260376
27,2,5,37,2560,1,8210,7352,245,613,875,1000,0.6278611570596695,0.5372052093346914,0.2666268916085366,2.4019954204559326
27,2,6,11,2560,1,8210,7352,245,613,825,1000,1.0754938200116158,0.8837830970684687,0.3960596676011356,4.416602611541748
27,2,6,23,2560,1,8210,7352,245,613,950,1000,1.0426584333181381,0.8506317188342413,0.390086436242396,5.031406402587891
27,2,6,37,2560,1,8210,7352,245,613,975,1000,1.08533476293087,0.8992930551369985,0.3918666768857265,5.698113441467285
27,2,9,11,2560,1,8210,7352,245,613,1000,1000,0.8547143936157227,0.8546255777279536,0.26781510834064,3.3306162357330322
27,2,9,23,2560,1,8210,7352,245,613,750,1000,0.8246165439486504,0.7846269657214483,0.22271160050293878,2.787766456604004
27,2,9,37,2560,1,8210,7352,245,613,900,1000,0.7882291004061699,0.8889023860295614,0.24391898611640922,3.3168184757232666
27,2,10,11,2560,1,8210,7352,245,613,1000,1000,1.0695176273584366,0.918721154332161,0.28859437297537494,4.744991302490234
27,2,10,23,2560,1,8210,7352,245,613,825,1000,1.1209176778793335,0.8251994550228119,0.3316735271797031,4.377439022064209
27,2,10,37,2560,1,8210,7352,245,613,1000,1000,1.1136491149663925,1.045110861460368,0.3633316995287215,5.064450740814209
27,2,12,11,2560,1,8210,7352,245,613,825,1000,0.8791404515504837,1.015488604704539,0.18587257460608506,4.543252468109131
27,2,12,23,2560,1,8210,7352,245,613,975,1000,0.82915198802948,0.9983942111333212,0.19103355214352952,4.715450286865234
27,2,12,37,2560,1,8210,7352,245,613,625,875,0.7319634556770325,0.8564213911692301,0.11630513919431329,3.210801601409912
27,3,7,11,2560,1,8210,7352,245,613,950,1000,0.7477966547012329,0.6359262466430664,0.4543000851232459,3.2965781688690186
27,3,7,23,2560,1,8210,7352,245,613,900,1000,0.7388154342770576,0.6065004269282023,0.578593981322806,3.3473024368286133
27,3,7,37,2560,1,8210,7352,245,613,800,1000,0.6798902675509453,0.6798984607060751,0.397583096189452,3.2793617248535156
27,3,11,11,2560,1,8210,7352,245,613,1000,1000,0.7597991228103638,0.6905551453431448,0.3407710074346502,3.480226516723633
27,3,11,23,2560,1,8210,7352,245,613,975,1000,0.7931560352444649,0.598796675602595,0.4661919035841748,3.165450096130371
27,3,11,37,2560,1,8210,7352,245,613,900,1000,0.8763474971055984,0.7377694497505823,0.36936587899668266,3.542001247406006
27,3,13,11,2560,1,8210,7352,245,613,850,1000,0.6314849704504013,0.6795163949330648,0.28551805900382393,2.639378786087036
27,3,13,23,2560,1,8210,7352,245,613,975,1000,0.7373878955841064,0.8634061366319656,0.2927616320452941,3.071190357208252
27,3,13,37,2560,1,8210,7352,245,613,625,875,0.6178392767906189,0.6237144867579142,0.2685542682182026,2.126046657562256
27,3,14,11,2560,1,8210,7352,245,613,950,1000,0.9487331211566925,0.9681888868411382,0.3799189864201494,4.9298224449157715
27,3,14,23,2560,1,8210,7352,245,613,900,1000,0.9172048270702362,0.8382631142934164,0.35880008895416066,4.598870277404785
27,3,14,37,2560,1,8210,7352,245,613,775,1000,0.8468744680285454,0.7833344439665476,0.3087163635288539,4.013786792755127
27,4,15,11,2560,1,8210,7352,245,613,975,1000,0.8124157190322876,0.644290879368782,0.31300735454010764,3.487128973007202
27,4,15,23,2560,1,8210,7352,245,613,975,1000,0.7858908176422119,0.6579681634902954,0.32592596604070706,3.793112277984619
27,4,15,37,2560,1,8210,7352,245,613,1000,1000,0.8056647330522537,0.713379979133606,0.38974485300846756,3.5298876762390137
28,1,1,11,2560,1,8210,7352,245,613,975,1000,0.805311918258667,0.9223817984263102,0.37573408895811694,2.7988500595092773
28,1,1,23,2560,1,8210,7352,245,613,700,950,0.776848666369915,0.8096282879511515,0.4196995521986766,2.2894415855407715
28,1,1,37,2560,1,8210,7352,245,613,950,1000,0.840044379234314,0.8872460921605428,0.461385359725609,2.9135515689849854
28,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.1995429992675781,1.0719819863637288,0.43340966230895994,6.62479305267334
28,1,2,23,2560,1,8210,7352,245,613,675,925,1.1419579982757568,0.9388148188591003,0.34317186854416953,5.06326961517334
28,1,2,37,2560,1,8210,7352,245,613,900,1000,1.2287729978561401,1.0476866960525513,0.39174431510494384,6.054224014282227
28,1,4,11,2560,1,8210,7352,245,613,975,1000,1.192616581916809,1.083289662996928,0.24093891101794898,4.7369489669799805
28,1,4,23,2560,1,8210,7352,245,613,550,800,0.9057868421077728,0.8670310179392496,0.18566007350797198,3.05782413482666
28,1,4,37,2560,1,8210,7352,245,613,825,1000,1.1273813396692276,1.0634987552960713,0.19386199332110554,4.2000908851623535
28,1,8,11,2560,1,8210,7352,245,613,825,1000,0.9862639009952545,1.0746743083000183,0.15870215813033822,4.100369930267334
28,1,8,23,2560,1,8210,7352,245,613,850,1000,1.0983404070138931,1.1936450898647308,0.1716775245819703,4.6508355140686035
28,1,8,37,2560,1,8210,7352,245,613,1000,1000,1.0188565254211426,1.065000335375468,0.20128719781261756,4.829359531402588
28,2,3,11,2560,1,8210,7352,245,613,900,1000,0.9211713075637817,0.8236134847005209,0.41065569252307105,3.7588906288146973
28,2,3,23,2560,1,8210,7352,245,613,850,1000,0.9242745563387871,0.12768983840942383,1.4762306477343183,3.589820146560669
28,2,3,37,2560,1,8210,7352,245,613,925,1000,0.9392592906951904,0.36164384086926776,1.1075358765930359,4.043054580688477
28,2,5,11,2560,1,8210,7352,245,613,950,1000,0.7003756016492844,0.6056102911631266,0.31580742605114825,2.5341830253601074
28,2,5,23,2560,1,8210,7352,245,613,750,1000,0.6401032209396362,0.5897887349128723,0.24382923362675044,2.1347815990448
28,2,5,37,2560,1,8210,7352,245,613,1000,1000,0.7354043275117874,0.6850354671478271,0.34848843833215404,2.8559024333953857
28,2,6,11,2560,1,8210,7352,245,613,925,1000,1.1041345745325089,0.9418981820344925,0.38158478873516655,4.973967552185059
28,2,6,23,2560,1,8210,7352,245,613,925,1000,0.9986968040466309,0.7267673363288244,0.3586121882335306,4.6658806800842285
28,2,6,37,2560,1,8210,7352,245,613,900,1000,0.9844828993082047,0.8305766185124716,0.37401113662892166,5.060803413391113
28,2,9,11,2560,1,8210,7352,245,613,950,1000,0.7879986763000488,0.837776189049085,0.2997881550852366,3.2509102821350098
28,2,9,23,2560,1,8210,7352,245,613,725,975,0.7669391185045242,0.8041393856207529,0.24640026597491815,2.8090057373046875
28,2,9,37,2560,1,8210,7352,245,613,900,1000,0.8456708192825317,0.811835840344429,0.24006076656990147,3.4229612350463867
28,2,10,11,2560,1,8210,7352,245,613,1000,1000,1.1323643773794174,0.986923893292745,0.31806886648044835,5.06654167175293
28,2,10,23,2560,1,8210,7352,245,613,950,1000,1.0705913230776787,0.9308252111077309,0.37963138990550677,5.1336798667907715
28,2,10,37,2560,1,8210,7352,245,613,925,1000,1.1306850910186768,0.9358559052149454,0.3536466067728688,4.8928656578063965
28,2,12,11,2560,1,8210,7352,245,613,975,1000,0.8856737613677979,0.9821063180764517,0.19506751248031168,4.6746063232421875
28,2,12,23,2560,1,8210,7352,245,613,975,1000,0.8819535672664642,1.0511180758476257,0.2085560877046763,5.088141441345215
28,2,12,37,2560,1,8210,7352,245,613,1000,1000,0.8981970548629761,1.0093490878740947,0.20253112129960868,4.913029193878174
28,3,7,11,2560,1,8210,7352,245,613,975,1000,0.7028765678405762,0.09259951114654541,0.8812756556413729,3.467994451522827
28,3,7,23,2560,1,8210,7352,245,613,975,1000,0.7606126070022583,0.6710005154212316,0.38722102820077775,3.842024564743042
28,3,7,37,2560,1,8210,7352,245,613,900,1000,0.7511084005236626,0.7743022441864014,0.3444290569528138,3.729290723800659
28,3,11,11,2560,1,8210,7352,245,613,950,1000,0.802695631980896,0.4438060124715169,0.7098045085324045,3.6172947883605957
28,3,11,23,2560,1,8210,7352,245,613,1000,1000,0.833628848195076,0.6379470477501551,0.3167912048900299,3.5243735313415527
28,3,11,37,2560,1,8210,7352,245,613,850,1000,0.8630557134747505,0.7092066556215286,0.3370978744911494,3.4342739582061768
28,3,13,11,2560,1,8210,7352,245,613,675,925,0.6369293332099915,0.6604628264904022,0.23889116180585862,2.0188679695129395
28,3,13,23,2560,1,8210,7352,245,613,975,1000,0.7398772165179253,0.7949386437733968,0.29220614526831795,2.897064447402954
28,3,13,37,2560,1,8210,7352,245,613,925,1000,0.6633703708648682,0.7391988833745321,0.3137859218125376,2.980407238006592
28,3,14,11,2560,1,8210,7352,245,613,875,1000,0.928635984659195,0.856990580757459,0.3559826058277653,4.8671345710754395
28,3,14,23,2560,1,8210,7352,245,613,1000,1000,0.9347577020525932,0.9044058273235956,0.37135229193660607,5.397729873657227
28,3,14,37,2560,1,8210,7352,245,613,975,1000,0.8945046663284302,0.8019509017467499,0.4020421946445827,5.075588226318359
28,4,15,11,2560,1,8210,7352,245,613,975,1000,0.8491342067718506,0.6664499094088873,0.4350214744875448,3.5830085277557373
28,4,15,23,2560,1,8210,7352,245,613,675,925,0.6538326740264893,0.6247138219575087,0.29062102314498517,2.868469476699829
28,4,15,37,2560,1,8210,7352,245,613,925,1000,0.7640687227249146,0.6773947576681772,0.35152927912345416,3.64778733253479
29,1,1,11,2560,1,8210,7352,245,613,1000,1000,0.7432804554700851,0.8352607091267904,0.3823814027149124,2.911703586578369
29,1,1,23,2560,1,8210,7352,245,613,950,1000,0.7251664400100708,0.8564875523249308,0.4161888123835798,2.747499942779541
29,1,1,37,2560,1,8210,7352,245,613,1000,1000,0.8040929138660431,0.8879801432291666,0.46108936667532757,3.1589975357055664
29,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.2779472917318344,1.1229911645253499,0.4097786229668933,6.021658897399902
29,1,2,23,2560,1,8210,7352,245,613,850,1000,1.2479968070983887,1.0917549133300781,0.35654550960625137,6.20021390914917
29,1,2,37,2560,1,8210,7352,245,613,875,1000,1.2466002702713013,0.9658838510513306,0.3941370609386372,5.558759689331055
29,1,4,11,2560,1,8210,7352,245,613,950,1000,1.0793917030096054,1.084937334060669,0.27926581023613145,4.771718502044678
